snapshot_date,LoanGuid,Product Type,Loan Purpose,Branch Channel,current_stage,stage_rank,days_at_stage,LoanAmount,status,elimination_reason,failure_archetype,ml_probability,expected_value,base_probability,is_at_risk,risk_reasons,recommended_action,counterfactual_probability,probability_delta,expected_value_uplift,recovery_rank,recovery_gap,momentum_rank,moneyball_difficulty,moneyball_quadrant,moneyball_is_movable,moneyball_cf_quadrant,velocity,velocity_band,f_approved_to_lock_speed,f_branch_channel,f_cltv,f_credit_score,f_days_at_stage,f_days_past_lock_expiry,f_days_remaining,f_days_since_lock,f_days_since_open,f_days_until_lock_expiry,f_fresh_lock_late_stage,f_is_locked,f_likely_lock_extended,f_loan_amount,f_loan_purpose,f_lock_already_expired,f_lock_expired_not_progressed,f_lock_expiring_not_progressed,f_lock_expiry_vs_month_end,f_lock_period,f_locked_at_early_stage,f_long_days_expiring_lock,f_ltv,f_note_rate,f_occupancy_type,f_product_type,f_stage_only_probability,f_stage_rank,f_stages_per_day,f_stale_at_approved,f_unlocked_at_late_stage,Loan Number,Loan Status,IsFunded,DecisionCreditScore,Borrower Experian Score,Borrower TransUnion Score,Borrower Equifax Score,Coborrower Experian Score,Coborrower TransUnion Score,Coborrower Equifax Score,Credit Score Type 1,Credit Score Type 2,Transm Qual Bottom R,LTV,LTV_N,CLTV,Gross Ltv R,Borrower Age,Loan Amount,Total Loan Amount,Purchase Price,Appraised Value,PurchasePrice,AppraisedValue,NoteRate,Note Rate,Term,Lien Position,Loan Type,Amortization Type,Doc Type,Bank Stms Income Type,Occupancy Type,Lock Period (days),Rate Lock Status,Loan Amount Locked,Has Prepayment Penalty,Loan Program Name,ARM - Rate Margin,Property State,Property City,Property County,Property Zip,ProdIsSpInRuralArea,Branch,Internal Assigned Loan Officer Name,Internal Assigned Processor Name,Internal Assigned Underwriter Name,Internal Assigned Manager Name,Internal Assigned Lender Account Executive Name,Originating Company Name,Interviewer Company Name,Agent Broker Company Name,Mortgage Originator,Warehouse Lender,Funding Bank Name,Commission - Borrower Points Percentage Of Loan Amount,Commission - Borrower Points Total,Commission - Rebate Fee Percentage of Loan Amount,Commission - Rebate Fee Total,Commission - Gross Profit Total,Commission - Net Profit,Approved Fee (YSP),GFE - Loan origination fee (total),GFE - Loan discount (total),GFE - Appraisal fee,GFE - Credit report fee,GFE - Underwriting fee,Discount Points,Application Fee,Processing fee,Lender Fees Collected,Investor Lock Projected Profit,Investor Lock Projected Profit Amt,day one lock price BE,Investor Lock Loan Num,Investor Lock Lp Investor Nm,Investor Purchase,Investor Lock Brok Comp Price,InvestorLockCommitmentT,Lead New Date,Loan Open Date,Pre-qual Date,Pre-approved Date,Registration,RegistrationD,Respa App D,HMDA App D,Loan Submitted D,DocumentCheckD,PreProcessingD,ProcessingD,Submitted D,Underwriting D,ConditionReviewD,FinalUnderwritingD,Approved D,Estimated Closing D,Clear To Close D,PreDocQCD,Docs D,DocsOrderedD,DocsDrawnD,DocsBackD,FundingConditionsD,Scheduled Funding D,Funded D,Loan Closed D,Recorded D,Purchase D,Loan Shipped D,Rate Lock D,Rate Lock Expiration D,Loan OnHold D,Loan Canceled D,Loan Denied D,Loan Suspended D,Withdrawn D,DaysOpenToSubmitted,DaysSubmittedToApproved,DaysApprovedToCTC,DaysCTCToFunded,DaysTotalSubmitToFund,DaysTotalOpenToFund,LockDurationDays,DaysSubmittedToUW,DaysUWToApproved,DaysDocsToFunded,WasCanceled,WasDenied,WasSuspended,WasOnHold,WasWithdrawn,HasRateLock,WasApproved,ReachedCTC,SubmittedMonth,SubmittedYear,SubmittedDayOfWeek,custLoan391,custLoan377,custLoan408,custLoan391ID,OnlyMon,TIL Disclosure / GFE Ordered Date,TIL Disclosure / GFE Due Date,TIL Disclosure / GFE Received Date,DidFund,Outcome,expected_funding,is_locked_flag,eliminated
2025-12-15,82511534,FHA,Purchase,Wholesale,Approved,4.0,17,,live,,,0.8267304581436669,,0.32014388489208634,False,,,,,,,,,,,False,,0.2,On Pace,13.0,Wholesale,96.5,622.0,17.0,,16,4.0,20.0,26.0,0.0,1,0.0,,Purchase,0,0.0,0.0,10.0,30,1.0,0.0,96.5,,Primary Residence,FHA,0.2298180533474651,4.0,0.2,0.0,0.0,82511534,Loan Sold,0,622.0,622.0,635.0,604.0,,,,622.0,622.0,45.384,96.5,96.5,96.5,98.189,,,1148808,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED FHA HIGH BALANCE FLEXPOINT,,CA,Acton,Los Angeles,93510,0,SBI-Wholesale,JULIO AGUILAR,Aimee Dine,Dee Ann Anderson,,Jeff Baker,"BANC MORTGAGE, INC","BANC MORTGAGE, INC","BANC MORTGAGE, INC",2,First Hoirizon Bank,Mechanics Bank,0,,,,,,,0.0,,,,,0.0,0.0,0.0,3213.25,2.61,29983.89,103.937,,"AmeriHome Mortgage Company, LLC",,104.802,1,,2025-11-25,,,2025-11-25,2025-12-23,2025-11-25,2025-11-25,2025-11-25,2025-11-25,,,2025-11-25,2025-11-28,2025-12-22,2025-12-22,2025-11-28,2025-12-22,2025-12-22,,2025-12-22,2025-12-22,2025-12-22,2025-12-22,2025-12-22,2025-12-23,2025-12-23,,,2026-01-05,2025-12-30,2025-12-11,2026-01-10,,,,,,0.0,3.0,24.0,1.0,28.0,28.0,30.0,3.0,0.0,1.0,0,0,0,0,0,1,1,1,11.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-12-30,2025-12-26,2025-12-16,1,Funded,,True,False
2025-12-15,82511535,NONCONFORMING,Refinance,Wholesale,Approved,4.0,17,,live,,,0.03063524147408736,,0.14910025706940874,False,,,,,,,,,,,False,,0.2,On Pace,,Wholesale,80.0,721.0,17.0,,16,,20.0,,0.0,0,0.0,,Refinance,0,0.0,0.0,,30,0.0,0.0,80.0,,Investment,NONCONFORMING,0.2298180533474651,4.0,0.2,0.0,0.0,82511535,Approved,0,721.0,721.0,727.0,702.0,,,,721.0,721.0,,80.0,80.0,80.0,80.0,,,152800,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Not Locked,1,True,30 YR FIXED DSCR - Flex 5 YR PPP 6mo Int.,,TX,Lubbock,Lubbock,79423,0,TPO Wholesale,Kevin Sanders,La Ray Reed,Chad Imarah,,Jon Allcorn,Pinnacle Commercial Lending LLC,Pinnacle Commercial Lending LLC,Pinnacle Commercial Lending LLC,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,1973.26,-1.25,-1910.0,0.0,,"FlexPoint, Non QM",,100.0,2,,2025-11-25,,,2025-11-25,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,,,2025-11-25,2025-11-28,,,2025-11-28,2025-12-25,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,3.0,0.0,,0,0,0,0,0,0,1,0,11.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-11-25,2025-12-15,2025-12-01,0,Active,,False,False
2025-12-15,82511536,NONCONFORMING,Purchase,Wholesale,Docs,8.0,3,,live,,,0.9865453575813932,,0.967391304347826,False,,,,,,,,,,,False,,0.4,Fast Track,10.0,Wholesale,80.0,810.0,3.0,,16,5.0,20.0,25.0,1.0,1,0.0,,Purchase,0,0.0,0.0,9.0,30,0.0,0.0,80.0,,Investment,NONCONFORMING,0.9764705882352941,8.0,0.4,0.0,0.0,82511536,Loan Shipped,0,810.0,820.0,807.0,810.0,,,,810.0,810.0,,80.0,80.0,80.0,80.0,,,212000,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Locked,1,True,30 YR FIXED DSCR - Flex 5 YR PPP 6mo Int.,,OK,Oklahoma City,Oklahoma,73106,0,SBI-Wholesale,Marcus Thompson,Cresta Banuelos,Rena Garza-Tonge,,Adrian Varela,"Horizon Lending Services, LLC","Horizon Lending Services, LLC","Horizon Lending Services, LLC",2,First Hoirizon Bank,"Bank of Oklahoma, N.A.",0,,,,,,,0.0,,,,,1060.0,0.0,0.0,3362.13,1.96,4155.2,101.75,1848-622160,MetLife - Forward,,101.46,3,,2025-11-25,,,2025-11-25,2025-12-19,2025-11-25,2025-11-25,2025-11-25,2025-11-25,,,2025-11-25,2025-11-30,2025-12-09,2025-12-10,2025-11-30,2025-12-17,2025-12-10,,2025-12-12,2025-12-10,2025-12-12,,,2025-12-19,2025-12-19,,,,2025-12-23,2025-12-10,2026-01-09,,,,,,0.0,5.0,10.0,9.0,24.0,24.0,30.0,5.0,0.0,7.0,0,0,0,0,0,1,1,1,11.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-12-15,2025-12-13,2025-11-25,1,Funded,,True,False
2025-12-15,82511537,NONCONFORMING,Refinance,Wholesale,Approved,4.0,16,,live,,,0.029662438977929192,,0.14910025706940874,False,,,,,,,,,,,False,,0.2,On Pace,,Wholesale,70.0,792.0,16.0,,16,,20.0,,0.0,0,0.0,,Refinance,0,0.0,0.0,,30,0.0,0.0,70.0,,Investment,NONCONFORMING,0.2298180533474651,4.0,0.2,0.0,0.0,82511537,Condition Review,0,792.0,800.0,766.0,792.0,,,,792.0,792.0,,70.0,70.0,70.0,70.0,,,490000,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Not Locked,1,True,30 YR FIXED DSCR - Flex 3 YR PPP 6mo Int.,,FL,Sarasota,Sarasota,34239,0,SBI-Wholesale,Kevin Danowitz,Hafsa Elfarooqui,Thuy Phan,,Noe Aguirre,"HP Mortgage, LLC","HP Mortgage, LLC","HP Mortgage, LLC",2,Blank,,0,,,,,,,0.0,,,,,6125.0,0.0,0.0,8461.02,-1.5,-7350.0,0.0,,"FlexPoint, Non QM",,100.0,2,,2025-11-25,,,2025-11-25,,2025-11-25,2025-11-25,2025-11-28,2025-11-28,,,2025-11-25,2025-11-28,2026-01-05,,2025-11-29,2025-12-25,,,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,3.0,1.0,,0,0,0,0,0,0,1,0,11.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-11-26,,2025-11-28,0,Active,,False,False
2025-12-15,82511538,NONCONFORMING,Refinance CashOut,Wholesale,Approved,4.0,17,,live,,,0.7882474856694799,,0.1651031894934334,False,,,,,,,,,,,False,,0.2,On Pace,-3.0,Wholesale,62.5,671.0,17.0,,16,20.0,20.0,11.0,0.0,1,0.0,,Refinance CashOut,0,0.0,0.0,-5.0,30,1.0,0.0,62.5,,Investment,NONCONFORMING,0.2298180533474651,4.0,0.2,0.0,0.0,82511538,Approved,0,671.0,,671.0,,,,,671.0,671.0,,62.5,62.5,62.5,62.5,,,100000,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Locked,1,True,30 YR FIXED DSCR - Flex 3 YR PPP 6mo Int.,,FL,Orlando,Orange,32808,0,SBI-Wholesale,Sean Holley,Omeece Brown,Justin To,,Eric Pugh,"Sean J Holley dba HEATHROW COMMERCIAL CAPITAL, LLC","Sean J Holley dba HEATHROW COMMERCIAL CAPITAL, LLC","Sean J Holley dba HEATHROW COMMERCIAL CAPITAL, LLC",2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,595.0,1917.94,3.352,3352.0,103.852,,"FlexPoint, Inc.",,103.852,3,,2025-11-25,,,2025-11-25,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,,,2025-11-25,2025-11-26,,,2025-11-28,2025-12-26,,,,,,,,,,,,,,2025-11-25,2025-12-26,,,,,,0.0,3.0,,,,,31.0,1.0,2.0,,0,0,0,0,0,1,1,0,11.0,2025.0,3.0,,1.25% or Greater,0,1.0,0,2025-11-25,2025-11-29,2025-11-25,0,Active,,True,False
2025-12-15,82511555,FHA BOND,Purchase,Wholesale,Underwriting,3.0,14,,live,,,0.004522361548974647,,0.002717391304347826,False,,,,,,,,,,,False,,0.15,Slow,,Wholesale,100.0,709.0,14.0,,16,,20.0,,0.0,0,0.0,,Purchase,0,0.0,0.0,,30,0.0,0.0,96.5,,Primary Residence,FHA BOND,0.011610671936758894,3.0,0.15,0.0,0.0,82511555,Pre-approved,0,709.0,709.0,715.0,697.0,,,,709.0,709.0,48.549,96.5,96.5,100.0,98.189,,,294566,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED BFF - FHA with 3.5% REPAYABLE DPA,,NC,Raleigh,Wake,27616,0,SBI-Wholesale,Stella Khavo,Rosie Perez,Aly Cannon,,Nhi Duong,Edge Home Finance Corporation,Edge Home Finance Corporation,Edge Home Finance Corporation,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,1815.82,-0.789,-2324.13,0.0,,"FlexPoint, Inc - BFF",,100.0,2,,2025-11-25,,2025-12-01,2025-11-26,,,,2025-11-26,2025-11-26,,,2025-11-26,2025-12-01,,,,2025-12-26,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,0,0,0,0,0,0,0,0,11.0,2025.0,4.0,,1.00% to 1.24%,0,1.0,0,,,,0,Active,,False,False
2025-12-15,82508237,NONCONFORMING,Refinance CashOut,Wholesale,Approved,4.0,97,177100.0,live,,,0.0054344934017640616,962.4487814524153,0.1651031894934334,False,,,,,,,,,57.0,long_shot,False,,0.032,Stalled,,Wholesale,70.0,694.0,97.0,,16,,125.0,,0.0,0,0.0,177100.0,Refinance CashOut,0,0.0,0.0,,45,0.0,0.0,70.0,7.375,Primary Residence,NONCONFORMING,0.2298180533474651,4.0,0.032,1.0,0.0,82508237,Approved,0,694.0,694.0,694.0,658.0,,,,694.0,694.0,24.359,70.0,70.0,70.0,70.0,,177100.0,177100,0.0,,0.0,,7.375,7.375,360,Other,Conventional,Fixed,17,3.0,Primary Residence,45,Not Locked,1,False,30 YR FIXED Flex Expanded Doc,,NC,State Road,Surry,28676,0,SBI-Wholesale,Stella Khavo,Rosie Perez,Thuy Phan,,Nhi Duong,Edge Home Finance Corporation,Edge Home Finance Corporation,Edge Home Finance Corporation,2,Blank,,0,,,,,,,0.0,,,,,1106.88,0.0,0.0,3337.24,1.989,3522.52,101.364,,"FlexPoint, Inc.",,101.364,3,,2025-08-12,,,2025-08-12,,2025-08-12,2025-08-12,2025-09-09,2025-09-09,,,2025-08-12,2025-09-09,,,2025-09-09,2025-11-14,,,,,,,,,,,,,,,,,,,,,0.0,28.0,,,,,,28.0,0.0,,0,0,0,0,0,0,1,0,8.0,2025.0,3.0,P&L 12 mo w/o supporting bnk stmts,1.00% to 1.24%,0,3.0,0,2025-10-22,2025-12-04,2025-10-23,0,Active,29239.774859287052,False,False
2025-12-15,82508255,FHA BOND,Purchase,Wholesale,Approved,4.0,118,270197.0,live,,,0.6130285674932352,165638.47985096968,0.2904761904761905,True,Sitting at Approved for 118 days,,,0.0,0.0,,,4.0,42.0,easy_win,False,,0.032,Stalled,86.0,Wholesale,99.999,711.0,118.0,,16,32.0,125.0,14.0,0.0,1,0.0,270197.0,Purchase,0,0.0,0.0,-2.0,45,1.0,1.0,96.499,7.125,Primary Residence,FHA BOND,0.2298180533474651,4.0,0.032,1.0,0.0,82508255,Funded,1,711.0,709.0,716.0,711.0,,,,711.0,711.0,41.131,96.499,96.499,99.999,98.188,,270197.0,274925,,,,,7.125,7.125,360,Other,FHA,Fixed,0,1.0,Primary Residence,45,Locked,1,False,30 YR FIXED BFF - FHA with 3.5% REPAYABLE DPA,,FL,OCALA,Marion,34472,0,SBI-Wholesale,Samuel Isaza,La Ray Reed,Aly Cannon,,Thomas Skouros,Isaza International Mortgage Bankers Corp.,Isaza International Mortgage Bankers Corp.,Isaza International Mortgage Bankers Corp.,2,Centier,Southstate Bank,0,,,,,,,0.0,,,,,0.0,0.0,0.0,1978.03,3.629,9977.03,103.545,40007794,Essex Mortgage,,105.224,1,,2025-08-12,,,2025-08-12,2025-12-23,2025-08-12,2025-08-12,2025-08-18,2025-08-18,,,2025-08-12,2025-08-19,2025-12-19,2025-12-19,2025-08-19,2025-12-23,2025-12-22,,2025-12-23,2025-12-23,2025-12-23,,,2025-12-23,2025-12-23,,,,,2025-11-13,2025-12-29,,,,,,0.0,7.0,125.0,1.0,133.0,133.0,46.0,7.0,0.0,0.0,0,0,0,0,0,1,1,1,8.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-12-23,2025-12-26,2025-12-18,1,Funded,78485.79523809525,True,False
2025-12-15,LEAD82306000,,Refinance CashOut,Retail,Opened,0.0,921,250000.0,dead,opened_stale,Opened-Only Ghost,0.005483875643567211,1370.9689108918028,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,48.2,795.0,921.0,,16,,921.0,,0.0,0,0.0,250000.0,Refinance CashOut,0,0.0,0.0,,0,0.0,0.0,25.0,11.0,Investment,,0.0,0.0,0.0,0.0,0.0,LEAD82306000,Lead Cancelled,0,795.0,795.0,795.0,795.0,,,,795.0,795.0,0.0,25.0,25.0,48.2,25.0,,250000.0,250000,0.0,,0.0,,11.0,11.0,360,First Lein,Conventional,Fixed,0,1.0,Investment,0,Not Locked,1,False,,,CA,Mission Viejo,Orange,92691,0,CA Branch,Aaron Leffler,Roseanne Rivera,Lorenzo Marin,Lorenzo Marin,Lorenzo Marin,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,602.72,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2023-06-08,2023-06-08,,,,,,,,,,,,,,,,2023-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD92306001,,Purchase,Blank,Opened,0.0,920,160000.0,dead,opened_stale,Opened-Only Ghost,0.0014718534346069752,235.49654953711604,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Blank,40.0,,920.0,,16,,920.0,,0.0,0,0.0,160000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,40.0,0.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD92306001,Lead Cancelled,0,,,,,,,,,,,40.0,40.0,40.0,40.0,,160000.0,160000,,,,,0.0,0.0,360,Other,Conventional,Fixed,0,,Primary Residence,0,Not Locked,0,False,,,,,,,0,TPO Wholesale,Christopher Lopez,Roxanne Yazdani,,,Roxanne Rivera,"iCore Lending, Inc.","iCore Lending, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,0,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100.0,0,2023-06-09,2023-06-09,,,,,,,,,,,,,,,,2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD92306002,,Purchase,Blank,Opened,0.0,913,520000.0,dead,opened_stale,Opened-Only Ghost,0.001618894405853718,841.8250910439334,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Blank,80.0,,913.0,,16,,913.0,,0.0,0,0.0,520000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,80.0,0.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD92306002,Lead Cancelled,0,,,,,,,,,,,80.0,80.0,80.0,80.0,,520000.0,520000,,,,,0.0,0.0,360,Other,Conventional,Fixed,0,,Primary Residence,0,Not Locked,0,False,,,,,,,0,TPO Wholesale,,Roxanne Yazdani,,,Charles Melzer,"Platinum M.G. Holdings, LLC dba D CAPITAL MORTGAGE",,INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,0,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100.0,0,2023-06-16,2023-06-16,,,,,,,,,,,,,,,,2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD92306003,,Purchase,Blank,Opened,0.0,907,400000.0,dead,opened_stale,Opened-Only Ghost,0.0016533374407966498,661.3349763186599,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Blank,80.0,,907.0,,16,,907.0,,0.0,0,0.0,400000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,80.0,0.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD92306003,Lead Cancelled,0,,,,,,,,,,,80.0,80.0,80.0,80.0,,400000.0,400000,,,,,0.0,0.0,360,Other,Conventional,Fixed,0,,Primary Residence,0,Not Locked,0,False,,,,,,,0,TPO Wholesale,Yesenia Ulloa,Roxanne Yazdani,,,Roxanne Rivera,"iCore Lending, Inc.","iCore Lending, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,0,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100.0,0,2023-06-22,2023-06-22,,,,,,,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD92306004,,Purchase,Blank,Opened,0.0,907,400000.0,dead,opened_stale,Opened-Only Ghost,0.0016533374407966498,661.3349763186599,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Blank,90.001,,907.0,,16,,907.0,,0.0,0,0.0,400000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,90.001,0.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD92306004,Lead Cancelled,0,,,,,,,,,,,90.001,90.001,90.001,90.001,,400000.0,400000,,,,,0.0,0.0,360,Other,Conventional,Fixed,0,,Primary Residence,0,Not Locked,0,False,,,,,,,0,TPO Wholesale,Christopher Lopez,Roxanne Yazdani,,,Roxanne Rivera,"iCore Lending, Inc.","iCore Lending, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,0,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100.0,0,2023-06-22,2023-06-22,,,,,,,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD92306005,,Purchase,Blank,Opened,0.0,903,600000.0,dead,opened_stale,Opened-Only Ghost,0.001618894405853718,971.3366435122308,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Blank,89.999,,903.0,,16,,903.0,,0.0,0,0.0,600000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,89.999,0.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD92306005,Lead Cancelled,0,,,,,,,,,,,89.999,89.999,89.999,89.999,,600000.0,600000,,,,,0.0,0.0,360,Other,Conventional,Fixed,0,,Primary Residence,0,Not Locked,0,False,,,,,,,0,TPO Wholesale,Christopher Lopez,Roxanne Yazdani,,,Roxanne Rivera,"iCore Lending, Inc.","iCore Lending, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,0,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100.0,0,2023-06-26,2023-06-26,,,,,,,,,,,,,,,,2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,Failed,0.0,False,True
2025-12-15,62511352,,Purchase,Retail,Opened,0.0,28,,live,,,0.0018132389772870432,,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,0.0,,28.0,,16,,28.0,,0.0,0,0.0,,Purchase,0,0.0,0.0,,0,0.0,0.0,0.0,,Primary Residence,,0.0,0.0,0.0,0.0,0.0,62511352,Loan Cancelled,0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0,,,,,,,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,TX,Plano,Collin,75025,0,Keller Williams McKinney,Adam Efazat,Susie Meza,,,,,"FlexPoint, Inc.",,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-17,,,,,,,,,,,,,,,,2026-01-01,,,,,,,,,,,,,,,,,2025-12-30,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,,False,False
2025-12-15,82511384,NONCONFORMING,Refinance,Wholesale,Docs,8.0,0,,live,,,0.9825349722184157,,0.9764705882352941,False,,,,,,,,,,,False,,0.2962962962962963,On Pace,17.0,Wholesale,84.608,774.0,0.0,,16,7.0,27.0,23.0,1.0,1,0.0,,Refinance,0,0.0,0.0,7.0,30,0.0,0.0,84.608,,Primary Residence,NONCONFORMING,0.9764705882352941,8.0,0.2962962962962963,0.0,0.0,82511384,Loan Shipped,0,774.0,784.0,774.0,698.0,,,,774.0,774.0,28.9,84.608,84.608,84.608,84.608,,,808000,,,,,,,360,Other,Conventional,Fixed,15,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED Flex Expanded Doc,,CA,La Puente,Los Angeles,91746,0,TPO Wholesale,Carlos Aguilar,La Ray Reed,Ken Sullivan,,Mike Fields,"The Mortgage Pros Funding, Inc","The Mortgage Pros Funding, Inc","The Mortgage Pros Funding, Inc",2,Norhtpointe,City National Bank,0,,,,,,,0.0,,,,,7070.0,0.0,0.0,10380.0,2.725,22018.0,101.156,1848-621149,MetLife - Forward,,101.85,3,,2025-11-18,,,2025-11-18,2025-12-22,2025-11-18,2025-11-18,2025-11-19,2025-11-19,,,2025-11-18,2025-11-21,2025-12-12,2025-12-12,2025-11-21,2025-12-15,2025-12-15,,2025-12-15,2025-12-15,2025-12-15,2025-12-18,2025-12-18,2025-12-22,2025-12-22,,,,2025-12-26,2025-12-08,2026-01-07,,,,,,0.0,3.0,24.0,7.0,34.0,34.0,30.0,3.0,0.0,7.0,0,0,0,0,0,1,1,1,11.0,2025.0,3.0,,,0,1.0,0,2025-12-26,2025-12-12,2025-12-10,1,Funded,,True,False
2025-12-15,82511556,,Purchase,Wholesale,Opened,0.0,20,,live,,,0.0021985139771351007,,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Wholesale,83.637,,20.0,,16,,20.0,,0.0,0,0.0,,Purchase,0,0.0,0.0,,0,0.0,0.0,83.637,,Primary Residence,,0.0,0.0,0.0,0.0,0.0,82511556,Loan Open,0,,,,,,,,,,31.314,83.637,83.637,83.637,83.637,,,460000,,,,,,,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,CA,Rocklin,Placer,95765,0,SBI-Wholesale,Michael Gronwall,,,,Bob Accorto,Layton Financial Services Corp,Layton Financial Services Corp,Layton Financial Services Corp,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,1920.27,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-25,,,,,,,,,,,,,,,,2026-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Active,,False,False
